,imdbid,title,year,imdb_rating,estimated budget,world gross,id,year_y,bechdel_rating
5132,0757361,Margot at the Wedding,2007,6.0,"$10,000,000 (estimated)","$2,900,156",2409.0,2007.0,3.0
5133,0804452,Bratz,2007,3.0,"$20,000,000 (estimated)","$26,013,153",2472.0,2007.0,3.0
5134,0498353,Hostel: Part II,2007,5.5,"$10,200,000 (estimated)","$35,728,183",2473.0,2007.0,3.0
5137,0913445,YPF,2007,6.2,"CA$1,500,000 (estimated)","$14,459",2529.0,2007.0,1.0
5138,0472062,Charlie Wilson's War,2007,7.0,"$75,000,000 (estimated)","$119,483,446",2574.0,2007.0,3.0
5144,0765120,My Blueberry Nights,2007,6.6,"$10,000,000 (estimated)","$22,007,671",2655.0,2007.0,3.0
5146,0415127,The Man from London,2007,7.0,"€6,000,000 (estimated)","$50,626",2743.0,2007.0,3.0
5147,0805564,Lars and the Real Girl,2007,7.3,"$12,000,000 (estimated)","$11,293,663",2795.0,2007.0,3.0
5148,0892100,Steam,2007,5.4,"$12,000,000 (estimated)","$11,293,663",2856.0,2007.0,3.0
5149,0814795,In the Arms of My Enemy,2007,6.6,"$12,000,000 (estimated)","$11,293,663",2976.0,2007.0,0.0
5150,0792965,Hunting and Gathering,2007,6.7,"$12,000,000 (estimated)","$11,293,663",2992.0,2007.0,3.0
5151,0466839,I Could Never Be Your Woman,2007,6.0,"$24,000,000 (estimated)","$9,576,495",3012.0,2007.0,3.0
5152,0472071,Death Defying Acts,2007,5.8,"$20,000,000 (estimated)","$8,396,245",3013.0,2007.0,3.0
5153,0997174,Quiet room ni yôkoso,2007,7.1,"$20,000,000 (estimated)","$8,396,245",3015.0,2007.0,3.0
5154,0765443,Eastern Promises,2007,7.6,"£25,000,000 (estimated)","$56,107,312",3069.0,2007.0,3.0
5155,0442933,Beowulf,2007,6.3,"$150,000,000 (estimated)","$196,393,745",3086.0,2007.0,3.0
5156,0450188,La Vie En Rose,2007,7.6,"$25,000,000 (estimated)","$87,484,847",3129.0,2007.0,3.0
5157,0815244,Sydney White,2007,6.2,"$16,500,000 (estimated)","$13,620,075",3151.0,2007.0,3.0
5158,0450385,1408,2007,6.8,"$25,000,000 (estimated)","$132,963,417",3206.0,2007.0,3.0
5159,0414055,Elizabeth: The Golden Age,2007,6.8,"$55,000,000 (estimated)","$75,782,758",3230.0,2007.0,3.0
5160,0489237,The Nanny Diaries,2007,6.2,"$20,000,000 (estimated)","$47,817,020",3308.0,2007.0,3.0
5161,0884328,The Mist,2007,7.1,"$18,000,000 (estimated)","$57,470,220",3324.0,2007.0,3.0
5162,0398808,Bridge to Terabithia,2007,7.2,"$17,000,000 (estimated)","$137,587,063",3333.0,2007.0,3.0
5163,0480669,Timecrimes,2007,7.1,"$2,600,000 (estimated)","$553,198",3343.0,2007.0,0.0
5164,0446463,Si j'étais toi,2007,6.2,"$2,600,000 (estimated)","$553,198",3344.0,2007.0,3.0
5167,0762110,Irina Palm,2007,7.2,"$4,500,000 (estimated)","$10,610,835",3474.0,2007.0,3.0
5168,0482374,Gone,2006,5.4,"$4,500,000 (estimated)","$10,610,835",3494.0,2007.0,3.0
5169,0816436,Black Water,2007,5.8,"$700,000 (estimated)","$1,271,556",3545.0,2007.0,3.0
5170,0459959,La reine soleil,2007,5.6,"$700,000 (estimated)","$1,271,556",3547.0,2007.0,3.0
5171,1024856,Negative Happy Chainsaw Edge,2007,5.5,"$700,000 (estimated)","$1,271,556",3577.0,2007.0,0.0
5172,0758753,If I Had Known I Was a Genius,2007,4.8,"$4,000,000 (estimated)","$241,963",3604.0,2007.0,2.0
5173,0480242,Dan in Real Life,2007,6.8,"$25,000,000 (estimated)","$68,474,305",3615.0,2007.0,3.0
5175,0856288,Inside,2007,6.7,"€2,400,000 (estimated)","$792,184",3629.0,2007.0,3.0
5176,1038988,REC,2007,7.4,"€1,500,000 (estimated)","$32,511,655",3646.0,2007.0,3.0
5178,0825236,Caramel,2007,7.1,"€1,300,000 (estimated)","$14,248,749",3707.0,2007.0,2.0
5181,0445934,Blades of Glory,2006,6.3,"$61,000,000 (estimated)","$145,710,347",3777.0,2007.0,3.0
5182,0453556,TMNT,2007,6.2,"$34,000,000 (estimated)","$95,802,916",3811.0,2007.0,1.0
5183,0875113,99 francs,2007,7.2,"€12,447,638 (estimated)","$13,444,973",3899.0,2007.0,1.0
5186,0292963,Before the Devil Knows You're Dead,2007,7.3,"$18,000,000 (estimated)","$25,038,466",4001.0,2007.0,2.0
5187,0897361,I Know Who Killed Me,2007,3.6,"$12,000,000 (estimated)","$9,669,758",4007.0,2007.0,3.0
5188,0445922,Across the Universe,2007,7.3,"$45,000,000 (estimated)","$29,625,761",4028.0,2007.0,3.0
5189,0481369,The Number 23,2007,6.4,"$30,000,000 (estimated)","$77,677,553",4029.0,2007.0,1.0
5197,0498399,We Own the Night,2007,6.8,"$21,000,000 (estimated)","$55,033,767",4162.0,2007.0,0.0
5198,0367959,Hannibal Rising,2007,6.1,"$50,000,000 (estimated)","$82,169,884",4209.0,2007.0,1.0
5199,1077274,Cheon-nyeon-yeo-woo-yeo-woo-bi,2007,6.8,"₩2,700,000,000 (estimated)","$2,779,260",4264.0,2007.0,3.0
5200,2330312,Bratz Fashion Pixiez,2007,5.9,"₩2,700,000,000 (estimated)","$2,779,260",4313.0,2007.0,3.0
5203,0435528,Whisper,2007,5.7,"$12,000,000 (estimated)","$5,285,197",4762.0,2007.0,2.0
5205,0887732,Days and Clouds,2007,6.9,"€300,000 (estimated)","$6,966,224",4833.0,2007.0,3.0
5206,0860866,Far North,2007,6.1,"€300,000 (estimated)","$6,966,224",4886.0,2007.0,3.0
5207,0486651,Dark Mirror,2007,4.7,"€300,000 (estimated)","$6,966,224",4963.0,2007.0,3.0
5208,0804516,P2,2007,5.9,"$8,000,000 (estimated)","$7,766,240",4984.0,2007.0,3.0
5209,0780583,Flight of the Living Dead,2007,5.1,"$8,000,000 (estimated)","$7,766,240",5055.0,2007.0,3.0
5210,0463998,Freedom Writers,2007,7.6,"$21,000,000 (estimated)","$43,095,175",5496.0,2007.0,1.0
5211,0815178,The Life Before Her Eyes,2007,6.3,"$13,000,000 (estimated)","$7,248,490",5028.0,2007.0,3.0
5212,0425430,The Messengers,2007,5.3,"$16,000,000 (estimated)","$55,060,212",5042.0,2007.0,3.0
5213,0765430,American Zombie,2007,5.0,"$1,000,000 (estimated)","$3,126",5045.0,2007.0,3.0
5214,0801526,The Tracey Fragments,2007,6.0,"CA$750,000 (estimated)","$42,318",5071.0,2007.0,3.0
5215,0486576,Fantastic Four: Rise of the Silver Surfer,2007,5.6,"$130,000,000 (estimated)","$301,913,131",5075.0,2007.0,3.0
5221,0465602,Shoot 'Em Up,2007,6.6,"$39,000,000 (estimated)","$27,122,238",5451.0,2007.0,1.0
5222,0441007,Gracie,2007,6.1,"$9,000,000 (estimated)","$3,826,568",5461.0,2007.0,3.0
5223,0413300,Spider-Man 3,2007,6.3,"$258,000,000 (estimated)","$894,983,373",5483.0,2007.0,2.0
5224,0808357,"Lust, Caution",2007,7.5,"$15,000,000 (estimated)","$67,091,915",5501.0,2007.0,3.0
5225,0780565,Mataharis,2007,6.6,"€2,500,000 (estimated)","$2,065,030",5509.0,2007.0,3.0
5226,0440963,The Bourne Ultimatum,2007,8.0,"$110,000,000 (estimated)","$444,100,035",5530.0,2007.0,2.0
5228,0455760,Dead Silence,2007,6.1,"$20,000,000 (estimated)","$22,382,047",5628.0,2007.0,1.0
5229,0477051,Norbit,2007,4.1,"$60,000,000 (estimated)","$159,814,490",5662.0,2007.0,2.0
5230,0812243,Ex Drummer,2007,6.9,"$60,000,000 (estimated)","$159,814,490",5769.0,2007.0,1.0
5236,0890870,Saw IV,2007,5.9,"$10,000,000 (estimated)","$139,352,633",6454.0,2007.0,3.0
5237,0799949,Epic Movie,2007,2.4,"$20,000,000 (estimated)","$87,238,158",6577.0,2007.0,3.0
5238,0784972,The Brothers Solomon,2007,5.3,"$10,000,000 (estimated)","$1,035,056",6578.0,2007.0,2.0
5239,0479500,Nancy Drew,2007,5.9,"$20,000,000 (estimated)","$30,715,465",6603.0,2007.0,3.0
5240,0425413,Run Fatboy Run,2007,6.5,"$10,000,000 (estimated)","$33,478,921",6616.0,2007.0,1.0
5244,0808230,Les deux mondes,2007,5.6,"€18,000,000 (estimated)","$9,139,095",6759.0,2007.0,2.0
5245,0368794,I'm Not There,2007,6.8,"$20,000,000 (estimated)","$11,792,542",6795.0,2007.0,1.0
5248,0211933,Awake,2007,6.5,"$8,600,000 (estimated)","$32,730,062",7001.0,2007.0,3.0
5249,0891527,Lions for Lambs,2007,6.2,"$35,000,000 (estimated)","$64,811,540",7078.0,2007.0,0.0
5250,0809533,Las 13 rosas,2007,6.7,"€9,000,000 (estimated)","$6,939,516",7079.0,2007.0,3.0
5258,0838192,Reine Geschmacksache,2007,6.6,"€800,000 (estimated)","$230,967",7153.0,2007.0,3.0
5259,0443706,Zodiac,2007,7.7,"$65,000,000 (estimated)","$84,785,914",7251.0,2007.0,1.0
5260,0807721,Jellyfish,2007,7.0,"$1,800,000 (estimated)","$938,881",7349.0,2007.0,3.0
5261,0765429,American Gangster,2007,7.8,"$100,000,000 (estimated)","$269,755,430",7395.0,2007.0,1.0
5262,0389790,Bee Movie,2007,6.1,"$150,000,000 (estimated)","$293,514,336",7519.0,2007.0,1.0
5265,0807054,It's a Free World...,2007,7.0,"$6,000,000 (estimated)","$6,645,036",7711.0,2007.0,3.0
5267,0896798,Cleaner,2007,6.1,"$25,000,000 (estimated)","$5,796,630",7773.0,2007.0,1.0
5268,1039960,Estômago,2007,7.8,"R$800,000 (estimated)","$705,327",7796.0,2007.0,0.0
5269,0444682,The Reaping,2007,5.6,"$40,000,000 (estimated)","$62,771,059",7973.0,2007.0,3.0
5270,1226251,Pokémon: The Rise of Darkrai,2007,6.3,"$40,000,000 (estimated)","$62,771,059",8513.0,2007.0,3.0
5271,0760329,The Water Horse,2007,6.4,"$40,000,000 (estimated)","$103,967,384",8525.0,2007.0,0.0
5272,0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,7.5,"$30,000,000 (estimated)","$15,001,776",8535.0,2007.0,1.0
5273,0758730,Aliens vs. Predator: Requiem,2007,4.6,"$40,000,000 (estimated)","$130,290,885",8576.0,2007.0,3.0
5274,0997260,Rosa: The Movie,2007,4.7,"$40,000,000 (estimated)","$130,290,885",8732.0,2007.0,3.0
5277,0408839,The Heartbreak Kid,2007,5.8,"$60,000,000 (estimated)","$128,453,183",9247.0,2007.0,2.0
5279,0453451,Mr. Bean's Holiday,2007,6.4,"$25,000,000 (estimated)","$232,225,908",9424.0,2007.0,0.0
5280,0259324,Ghost Rider,2007,5.3,"$110,000,000 (estimated)","$228,738,393",9451.0,2007.0,0.0
5281,0457433,Perfect Stranger,2007,5.7,"$60,795,000 (estimated)","$73,534,117",9476.0,2007.0,3.0
5282,0889665,Steak,2007,5.9,"$60,795,000 (estimated)","$73,534,117",9627.0,2007.0,0.0
5283,0485851,The Air I Breathe,2007,6.7,"$10,000,000 (estimated)","$2,602,098",9803.0,2007.0,3.0
5284,0428579,Suburban Girl,2007,5.4,"$10,000,000 (estimated)","$2,602,098",9805.0,2007.0,2.0
5288,0426931,August Rush,2007,7.4,"$30,000,000 (estimated)","$66,122,026",10107.0,2007.0,3.0
5290,0465234,National Treasure: Book of Secrets,2007,6.5,"$130,000,000 (estimated)","$459,242,249",10130.0,2007.0,3.0
5291,0423294,Surf's Up,2007,6.7,"$100,000,000 (estimated)","$152,005,713",10203.0,2007.0,1.0
5292,0937375,This Christmas,2007,6.3,"$13,000,000 (estimated)","$49,778,552",10227.0,2007.0,3.0
5295,0844760,Starship Troopers 3: Marauder,2008,4.3,"$9,000,000 (estimated)","$415,100",1.0,2008.0,3.0
5296,0910970,WALL·E,2008,8.4,"$180,000,000 (estimated)","$521,311,890",3.0,2008.0,1.0
5297,0200465,The Bank Job,2008,7.2,"$20,000,000 (estimated)","$64,828,421",19.0,2008.0,3.0
5298,0489099,Jumper,2008,6.1,"$85,000,000 (estimated)","$225,132,113",28.0,2008.0,1.0
5299,0780536,In Bruges,2008,7.9,"$15,000,000 (estimated)","$38,937,018",34.0,2008.0,1.0
5300,0478087,21,2008,6.8,"$35,000,000 (estimated)","$159,808,370",47.0,2008.0,3.0
5301,0468569,The Dark Knight,2008,9.0,"$185,000,000 (estimated)","$1,006,234,167",66.0,2008.0,3.0
5302,0811138,The Love Guru,2008,3.8,"$62,000,000 (estimated)","$40,877,556",60.0,2008.0,1.0
5303,0448157,Hancock,2008,6.4,"$150,000,000 (estimated)","$629,443,428",61.0,2008.0,0.0
5304,0490181,Mutant Chronicles,2008,5.2,"$25,000,000 (estimated)","$2,131,057",65.0,2008.0,1.0
5305,0410377,Nim's Island,2008,6.0,"$37,000,000 (estimated)","$100,104,565",73.0,2008.0,3.0
5306,0425061,Get Smart,2008,6.5,"$80,000,000 (estimated)","$230,685,453",74.0,2008.0,1.0
5307,0493464,Wanted,2008,6.7,"$75,000,000 (estimated)","$342,463,063",80.0,2008.0,1.0
5309,0871426,Baby Mama,2008,6.0,"$30,000,000 (estimated)","$64,444,713",140.0,2008.0,3.0
5310,1029134,Birds of America,2008,6.0,"$30,000,000 (estimated)","$64,444,713",141.0,2008.0,3.0
5311,0799934,Be Kind Rewind,2008,6.4,"$20,000,000 (estimated)","$30,579,406",145.0,2008.0,1.0
5312,0443274,Vantage Point,2008,6.6,"$40,000,000 (estimated)","$152,039,882",176.0,2008.0,3.0
5313,0371746,Iron Man,2008,7.9,"$140,000,000 (estimated)","$585,796,247",190.0,2008.0,2.0
5314,1033643,What Happens in Vegas,2008,6.1,"$35,000,000 (estimated)","$219,375,562",191.0,2008.0,3.0
5315,0887883,Burn After Reading,2008,7.0,"$37,000,000 (estimated)","$163,728,902",189.0,2008.0,1.0
5316,0811080,Speed Racer,2008,6.0,"$120,000,000 (estimated)","$93,945,766",192.0,2008.0,3.0
5317,0765476,Meet Dave,2008,5.1,"$60,000,000 (estimated)","$51,339,567",193.0,2008.0,1.0
5318,0800080,The Incredible Hulk,2008,6.6,"$150,000,000 (estimated)","$264,770,996",195.0,2008.0,1.0
5319,0800308,Appaloosa,2008,6.7,"$20,000,000 (estimated)","$27,712,362",196.0,2008.0,1.0
5320,0981227,Nick and Norah's Infinite Playlist,2008,6.6,"$10,000,000 (estimated)","$33,556,631",197.0,2008.0,3.0
5321,0988595,27 Dresses,2008,6.1,"$30,000,000 (estimated)","$162,655,351",212.0,2008.0,3.0
5322,0411477,Hellboy II: The Golden Army,2008,7.0,"$85,000,000 (estimated)","$168,319,243",214.0,2008.0,1.0
5323,0430922,Role Models,2008,6.8,"$28,000,000 (estimated)","$92,649,419",217.0,2008.0,1.0
5324,0397892,Bolt,2008,6.8,"$150,000,000 (estimated)","$309,979,994",220.0,2008.0,3.0
5325,0452608,Death Race,2008,6.4,"$45,000,000 (estimated)","$76,014,335",222.0,2008.0,1.0
5327,1129442,Transporter 3,2008,6.0,"$30,000,000 (estimated)","$108,979,549",241.0,2008.0,0.0
5328,1013753,Milk,2008,7.5,"$20,000,000 (estimated)","$54,589,558",242.0,2008.0,1.0
5329,0497465,Vicky Cristina Barcelona,2008,7.1,"$15,500,000 (estimated)","$96,409,300",245.0,2008.0,3.0
5330,1010048,Slumdog Millionaire,2008,8.0,"$15,000,000 (estimated)","$378,410,542",251.0,2008.0,1.0
5331,0978759,Frozen River,2008,7.1,"$1,000,000 (estimated)","$5,457,664",252.0,2008.0,3.0
5332,0918927,Doubt,2008,7.5,"$20,000,000 (estimated)","$51,699,984",254.0,2008.0,3.0
5333,0838283,Step Brothers,2008,6.9,"$65,000,000 (estimated)","$128,108,211",260.0,2008.0,1.0
5334,0942385,Tropic Thunder,2008,7.1,"$92,000,000 (estimated)","$195,702,963",263.0,2008.0,0.0
5335,0981072,The Lucky Ones,2007,6.9,"$15,000,000 (estimated)","$287,567",265.0,2008.0,3.0
5336,0976051,The Reader,2008,7.6,"$32,000,000 (estimated)","$108,902,486",273.0,2008.0,1.0
5337,0959337,Revolutionary Road,2008,7.3,"$35,000,000 (estimated)","$75,981,180",275.0,2008.0,3.0
5338,1174954,Resident Evil: Degeneration,2008,6.4,"$35,000,000 (estimated)","$75,981,180",279.0,2008.0,3.0
5339,1125849,The Wrestler,2008,7.9,"$6,000,000 (estimated)","$44,734,660",285.0,2008.0,1.0
5340,0824747,Changeling,2008,7.8,"$55,000,000 (estimated)","$113,398,237",286.0,2008.0,3.0
5341,1068680,Yes Man,2008,6.8,"$70,000,000 (estimated)","$223,241,637",305.0,2008.0,1.0
5342,0494238,Inkheart,2008,6.1,"$60,000,000 (estimated)","$62,803,180",306.0,2008.0,3.0
5343,0467197,Max Payne,2008,5.3,"$35,000,000 (estimated)","$87,066,930",309.0,2008.0,3.0
5344,0960731,Bedtime Stories,2008,6.0,"$80,000,000 (estimated)","$212,874,864",310.0,2008.0,3.0
5345,0795421,Mamma Mia!,2008,6.5,"$52,000,000 (estimated)","$694,476,782",316.0,2008.0,3.0
5347,0862846,Sunshine Cleaning,2008,6.8,"$8,000,000 (estimated)","$16,580,250",346.0,2008.0,3.0
5349,0861689,Blindness,2008,6.5,"$25,000,000 (estimated)","$19,844,979",380.0,2008.0,3.0
5350,0910936,Pineapple Express,2008,6.9,"$27,000,000 (estimated)","$101,624,843",384.0,2008.0,2.0
5351,0936501,Taken,2008,7.8,"$25,000,000 (estimated)","$226,837,760",428.0,2008.0,3.0
5352,0406759,The Eye,2008,5.4,"$12,000,000 (estimated)","$58,010,320",429.0,2008.0,3.0
5354,1059786,Eagle Eye,2008,6.6,"$80,000,000 (estimated)","$178,767,383",463.0,2008.0,1.0
5355,0962726,High School Musical 3: Senior Year,2008,4.9,"$11,000,000 (estimated)","$252,909,177",464.0,2008.0,3.0
5356,0830515,Quantum of Solace,2008,6.6,"$200,000,000 (estimated)","$589,580,482",465.0,2008.0,1.0
5357,0876563,Ponyo,2008,7.6,"$34,000,000 (estimated)","$204,826,668",469.0,2008.0,3.0
5358,1054588,Flash of Genius,2008,7.0,"$20,000,000 (estimated)","$4,802,953",470.0,2008.0,1.0
5359,0823671,Tinker Bell,2008,6.7,"$50,000,000 (estimated)","$9,199,510",473.0,2008.0,3.0
5361,0887912,The Hurt Locker,2008,7.5,"$15,000,000 (estimated)","$49,259,766",495.0,2008.0,1.0
5364,1099212,Twilight,2008,5.3,"$37,000,000 (estimated)","$408,430,415",501.0,2008.0,3.0
5365,1205489,Gran Torino,2008,8.1,"$33,000,000 (estimated)","$269,958,228",502.0,2008.0,2.0
5366,0892255,Che: Part One,2008,7.2,"$35,000,000 (estimated)","$34,209,066",503.0,2008.0,1.0
5367,0421715,The Curious Case of Benjamin Button,2008,7.8,"$150,000,000 (estimated)","$335,802,786",504.0,2008.0,3.0
5368,0995039,Ghost Town,2008,6.7,"$20,000,000 (estimated)","$27,090,159",513.0,2008.0,1.0
5369,1129435,The Beaches of Agnès,2008,8.0,"€1,900,000 (estimated)","$2,235,006",523.0,2008.0,3.0
5370,0818165,The Alphabet Killer,2008,5.2,"$2,000,000 (estimated)","$106,596",540.0,2008.0,3.0
5371,1082868,Quarantine,2008,5.9,"$12,000,000 (estimated)","$41,319,906",541.0,2008.0,3.0
5372,0963194,Repo! The Genetic Opera,2008,6.4,"$8,500,000 (estimated)","$188,126",542.0,2008.0,3.0
5374,0893402,Franklyn,2008,6.0,"$12,000,000 (estimated)","$1,279,576",584.0,2008.0,2.0
5375,1139797,Let the Right One In,2008,7.9,"$4,000,000 (estimated)","$11,227,336",668.0,2008.0,1.0
5376,0441773,Kung Fu Panda,2008,7.6,"$130,000,000 (estimated)","$632,083,197",728.0,2008.0,3.0
5377,1270769,Kolme viisasta miestä,2008,6.6,"€250,000 (estimated)","$10,453",730.0,2008.0,1.0
5379,1000774,Sex and the City,2008,5.7,"$65,000,000 (estimated)","$418,765,519",747.0,2008.0,3.0
5380,0489049,Fanboys,2009,6.5,"$3,900,000 (estimated)","$961,203",768.0,2008.0,0.0
5384,1060277,Cloverfield,2008,7.0,"$25,000,000 (estimated)","$172,394,180",889.0,2008.0,3.0
5386,1018785,The Sisterhood of the Traveling Pants 2,2008,6.2,"$27,000,000 (estimated)","$44,352,417",902.0,2008.0,3.0
5387,0369436,Four Christmases,2008,5.7,"$80,000,000 (estimated)","$164,112,721",903.0,2008.0,3.0
5388,0416212,The Secret Life of Bees,2008,7.2,"$11,000,000 (estimated)","$39,952,437",927.0,2008.0,3.0
5389,1226681,Pontypool,2008,6.5,"$950,000 (estimated)","$32,118",952.0,2008.0,0.0
5391,0870111,Frost/Nixon,2008,7.7,"$25,000,000 (estimated)","$27,426,335",990.0,2008.0,1.0
5392,0970411,City of Ember,2008,6.4,"$55,000,000 (estimated)","$17,929,684",1013.0,2008.0,3.0
5393,0852713,The House Bunny,2008,5.5,"$25,000,000 (estimated)","$70,439,696",1014.0,2008.0,3.0
5394,0367882,Indiana Jones and the Kingdom of the Crystal Skull,2008,6.2,"$185,000,000 (estimated)","$790,653,942",1050.0,2008.0,1.0
5395,1103193,El patio de mi cárcel,2008,6.1,"$185,000,000 (estimated)","$790,653,942",1583.0,2008.0,3.0
5396,0499448,The Chronicles of Narnia: Prince Caspian,2008,6.5,"$225,000,000 (estimated)","$419,665,568",1590.0,2008.0,3.0
5400,1077084,Intrusos en Manasés,2008,4.9,"€1,500,000 (estimated)","$35,192",1178.0,2008.0,3.0
5401,1023481,Step Up 2: The Streets,2008,6.2,"$17,500,000 (estimated)","$150,988,382",1104.0,2008.0,3.0
5402,1305138,El Regalo,2008,6.6,"$17,500,000 (estimated)","$150,988,382",1107.0,2008.0,2.0
5403,0451079,Horton Hears a Who!,2008,6.8,"$85,000,000 (estimated)","$298,572,799",1142.0,2008.0,1.0
5404,0865556,The Forbidden Kingdom,2008,6.5,"$55,000,000 (estimated)","$128,792,411",1143.0,2008.0,1.0
5405,0822832,Marley & Me,2008,7.0,"$60,000,000 (estimated)","$255,743,093",1144.0,2008.0,2.0
5406,0465502,Igor,2008,5.9,"$25,000,000 (estimated)","$30,893,885",1161.0,2008.0,2.0
5407,0449487,Passengers,2008,5.8,"$25,000,000 (estimated)","$5,798,974",1164.0,2008.0,3.0
5410,1046997,Miracle at St. Anna,2008,6.1,"$45,000,000 (estimated)","$9,333,654",1451.0,2008.0,2.0
5411,1288589,Helen,2008,5.8,"$45,000,000 (estimated)","$9,333,654",1492.0,2008.0,3.0
5412,1032755,RocknRolla,2008,7.2,"$18,000,000 (estimated)","$25,740,863",1495.0,2008.0,1.0
5413,1186369,Lorna's Silence,2008,7.1,"€3,990,000 (estimated)","$5,123,676",1504.0,2008.0,3.0
5415,1024255,Wild Child,2008,6.1,"$20,000,000 (estimated)","$21,972,336",1394.0,2008.0,3.0
5416,1029234,Martyrs,2008,7.0,"€3,390,000 (estimated)","$1,149,138",1398.0,2008.0,3.0
5417,0383028,"Synecdoche, New York",2008,7.5,"$20,000,000 (estimated)","$4,658,401",1616.0,2008.0,3.0
5418,1124394,Sauna,2008,6.2,"€930,679 (estimated)","$192,492",1628.0,2008.0,1.0
5419,0467200,The Other Boleyn Girl,2008,6.7,"$35,000,000 (estimated)","$78,201,830",1641.0,2008.0,3.0
5420,1129423,Fireproof,2008,6.4,"$500,000 (estimated)","$33,473,297",1709.0,2008.0,2.0
5422,0986230,French Film,2008,6.5,"£500,000 (estimated)","$112,307",1744.0,2008.0,3.0
5423,0938341,Tokyo Sonata,2008,7.5,"$2,500,000 (estimated)","$943,547",1746.0,2008.0,1.0
5424,1152850,Wendy and Lucy,2008,7.1,"$200,000 (estimated)","$1,192,995",1749.0,2008.0,3.0
5425,1185616,Waltz with Bashir,2008,8.0,"$1,500,000 (estimated)","$11,179,372",1751.0,2008.0,0.0
5426,0425637,Red Cliff,2008,7.3,"CN¥553,632,000 (estimated)","$129,710,514",1757.0,2008.0,1.0
5427,1370212,Hayat Var,2008,7.3,"CN¥553,632,000 (estimated)","$129,710,514",1801.0,2008.0,3.0
5428,1056437,The Sky Crawlers,2008,6.7,"CN¥553,632,000 (estimated)","$129,710,514",1829.0,2008.0,3.0
5429,0800039,Forgetting Sarah Marshall,2008,7.1,"$30,000,000 (estimated)","$105,833,257",1891.0,2008.0,3.0
5430,0455824,Australia,2008,6.6,"$130,000,000 (estimated)","$211,787,511",1892.0,2008.0,2.0
5431,0109688,Ashes of Time,1994,7.0,"HK$40,000,000 (estimated)","$2,009,694",1912.0,2008.0,1.0
5433,0951216,Mad Money,2008,5.8,"$22,000,000 (estimated)","$26,412,163",2022.0,2008.0,3.0
5434,1284591,Süt,2008,6.6,"$22,000,000 (estimated)","$26,412,163",2056.0,2008.0,1.0
5437,1048171,Seraphine,2008,7.4,"€3,674,000 (estimated)","$9,402,702",2094.0,2008.0,3.0
5438,0814314,Seven Pounds,2008,7.6,"$55,000,000 (estimated)","$169,748,929",2116.0,2008.0,3.0
5444,1104733,Hamlet 2,2008,6.3,"$9,000,000 (estimated)","$4,925,288",2274.0,2008.0,3.0
5445,1133991,What Doesn't Kill You,2008,6.6,"$25,000,000 (estimated)","$18,024,545",2342.0,2008.0,1.0
5446,0896031,The Loss of a Teardrop Diamond,2008,5.8,"$25,000,000 (estimated)","$18,024,545",2357.0,2008.0,3.0
5447,0844286,The Brothers Bloom,2008,6.7,"$20,000,000 (estimated)","$5,530,764",2424.0,2008.0,3.0
5450,1100048,35 Shots of Rum,2008,7.1,"€3,599,757 (estimated)","$973,539",2516.0,2008.0,3.0
5451,0961066,Everlasting Moments,2008,7.5,"€4,773,906 (estimated)","$3,383,108",2614.0,2008.0,3.0
