,title,id,imdbid,year,rating
6344,"Fanny, Annie &amp; Danny",6069,1614338,2010,3
6345,Snabba cash,6177,1291652,2010,1
6346,XXXHOLiC: Ro,6228,1648133,2010,3
6347,Diciotto anni dopo,6248,1433802,2010,1
6348,How Do You Know,6345,1341188,2010,3
6349,Frankie and Alice,6398,1221208,2010,3
6350,Going Postal,6453,1219817,2010,1
6351,I Will Follow,6493,1624426,2010,3
6352,Ca$h,6511,1106860,2010,0
6353,Jack goes boating,6556,1278379,2010,1
6354,Flipped,6657,0817177,2010,3
6355,Das letzte Schweigen,6728,1361835,2010,3
6356,Mozart&#39;s Sister,6780,1653911,2010,3
6357,"Way Back, The",7045,1023114,2010,0
6358,Sound of Noise,7115,1278449,2010,0
6359,Who We Are,7152,1587386,2010,1
6360,"Reef, The",7216,1320291,2010,1
6361,Secuestrados,7363,1629377,2010,3
6362,My Soul to Take,7491,0872230,2010,3
6363,Scooby-Doo! Camp Scare,7683,1731767,2010,3
6364,22 Bullets / L&#39;immortel,7718,1167638,2010,1
6365,Halo: Legends,7927,1480660,2010,1
6366,Pretty Little Liars,8022,1578873,2010,3
6367,Leap Year,8482,1216492,2010,3
6368,Third Star,8538,1510906,2010,1
6369,Sasha,8562,1667691,2010,1
6370,Beyond the Black Rainbow,8627,1534085,2010,2
6371,"Accursed, The",8710,1666300,2010,2
6372,Harriet the Spy: Blog Wars,8819,1545097,2010,3
6373,Life as We Know It,9075,1055292,2010,3
6374,"Perfect Host, The",9076,1334553,2010,2
6375,Operation: Endgame,9173,1268987,2010,3
6376,Revenge: A Love Story,9373,1778258,2010,1
6377,Im Schatten,9364,1598538,2010,0
6378,Yu-Gi-Oh! 3D: Bonds Beyond Time,9350,1587157,2010,1
6379,Step Up 3D,9351,1193631,2010,3
6380,"Big Tits Dragon, The",9377,1642252,2010,3
6381,Gantz,9561,1525835,2010,1
6382,Fantasmas,10044,4259780,2010,0
6383,Chongqing Blues,9890,1646123,2010,1
6384,"Disappearance of Haruhi Suzumiya, The",10718,1572781,2010,3
6385,Sucker Punch,1733,0978764,2011,3
6386,"Green Hornet, The",1924,0990407,2011,1
6387,Mean Girls 2,1931,1679235,2011,3
6388,Paul,2027,1092026,2011,3
6389,"Rite, The",2028,1161864,2011,3
6390,I Am Number Four,2063,1464540,2011,1
6391,Inventory,2064,1787729,2011,3
6392,"Eagle, The",2066,1034389,2011,0
6393,"Adjustment Bureau, The",2067,1385826,2011,3
6394,Rango,2120,1192628,2011,1
6395,Battle: Los Angeles,2122,1217613,2011,1
6396,Bridesmaids,2123,1478338,2011,3
6397,Red Riding Hood,2135,1486185,2011,3
6398,Beastly,2136,1152398,2011,1
6399,Gnomeo &amp; Juliet,2141,0377981,2011,3
6400,S.W.A.T.: Firefight,2145,1621429,2011,1
6401,Wake Wood,2146,1296899,2011,3
6402,"Lincoln Lawyer, The",2155,1189340,2011,1
6403,Source Code,2161,0945513,2011,1
6404,Limitless,2162,1219289,2011,1
6405,Hanna,2179,0993842,2011,3
6406,Your Highness,2185,1240982,2011,1
6407,Arthur,2194,1334512,2011,2
6408,Scream 4,2195,1262416,2011,3
6409,Hop,2201,1411704,2011,2
6410,Rio,2205,1436562,2011,1
6411,Atlas Shrugged: Part I,4330,0480239,2011,3
6412,Thor,2252,0800369,2011,3
6413,Fast Five,2265,1596343,2011,3
6414,No Strings Attached,2275,1411238,2011,3
6415,"Help, The",2276,1454029,2011,3
6416,Win Win,2285,1606392,2011,3
6417,Hesher,2289,1403177,2011,1
6418,Melancholia,2310,1527186,2011,3
6419,Pirates of the Caribbean: On Stranger Tides,2312,1298650,2011,1
6420,Water for Elephants,2325,1067583,2011,1
6421,Too Big to Fail,2355,1742683,2011,1
6422,"Hangover Part 2, The",2356,1411697,2011,1
6423,"Tree of Life, The",2368,0478304,2011,0
6424,X-Men: First Class,2370,1270798,2011,3
6425,Jane Eyre,2376,1229822,2011,3
6426,Super 8,2388,1650062,2011,3
6427,Green Lantern,2411,1133985,2011,1
6428,Mr. Popper&#39;s Penguins,2425,1396218,2011,1
6429,Jamie and Jessie Are Not Together,2433,1718807,2011,3
6430,Bad Teacher,2451,1284575,2011,3
6431,Transformers: Dark of the Moon,2469,1399103,2011,3
6432,Midnight in Paris,2479,1605783,2011,3
6433,"Unleashed, The",2497,1756832,2011,3
6434,Horrible Bosses,2512,1499658,2011,3
6435,Harry Potter and the Deathly Hallows: Part 2,2539,1201607,2011,3
6436,Friends with Benefits,2565,1632708,2011,3
6437,Captain America: The First Avenger,2567,0458339,2011,1
6438,"Crazy, Stupid, Love.",2587,1570728,2011,3
6439,Cowboys &amp; Aliens,2589,0409847,2011,1
6440,She Monkeys,2592,1827358,2011,3
6441,Rise of the Planet of the Apes,2594,1318514,2011,1
6442,Winnie the Pooh,2595,1449283,2011,0
6443,Sleeping Sickness (Schlafkrankheit),2607,1822304,2011,1
6444,30 Minutes or Less,2618,1622547,2011,1
6445,"Skin I Live In, The",2623,1189073,2011,3
6446,Deus Ex Human Revolution,2631,1319708,2011,3
6447,Conan the Barbarian,2636,0816462,2011,3
6448,Masks,2638,1941600,2011,3
6449,"Smurfs, The",2639,0472181,2011,3
6450,A Separation,2649,1832382,2011,3
6451,Apollo 18,2659,1772240,2011,0
6452,"Guard, The",2660,1540133,2011,1
6453,Contagion,2673,1598778,2011,3
6454,Drive,2679,0780504,2011,3
6455,Kung Fu Panda 2,2688,1302011,2011,3
6456,"Woman, The",2689,1714208,2011,3
6457,Dolphin Tale,2691,1564349,2011,2
6458,Straw Dogs,2692,0999913,2011,3
6459,Red State,2693,0873886,2011,3
6460,"Inbetweeners Movie, The",2695,1716772,2011,1
6461,You Instead,2703,1672845,2011,3
6462,Exit Humanity,2706,1781812,2011,3
6463,"Dead Inside, The",2707,1582270,2011,1
6464,Donovan&#39;s Echo,2711,1743922,2011,1
6465,Killer Elite,2714,1448755,2011,0
6466,Take This Waltz,2716,1592281,2011,3
6467,Moneyball,2717,1210166,2011,1
6468,Circumstance,2718,1684628,2011,3
6469,Higher Ground,2719,1562568,2011,3
6470,Attenberg,2721,1691323,2011,3
6471,"Lie, The",2724,1531930,2011,3
6472,Moon Point,2726,1832405,2011,1
6473,Thespians,2727,1604225,2011,3
6474,Starbuck,2728,1756750,2011,1
6475,"Black Power Mixtape 1967-1975, The",2732,1592527,2011,3
6476,Lloyd the Conqueror,2734,1675439,2011,2
6477,Attack the Block,2735,1478964,2011,3
6478,Ides Of March,2736,1124035,2011,1
6479,Tinker Tailor Soldier Spy,2747,1340800,2011,1
6480,Page One: Inside the New York Times,2748,1787777,2011,1
6481,Real Steel,2752,0433035,2011,1
6482,"Mechanic, The",2754,0472399,2011,0
6483,Footloose,2758,1068242,2011,3
6484,"Artist, The",2759,1655442,2011,1
6485,"Captains, The",2761,1946421,2011,1
6486,"Thing, The",2764,0905372,2011,3
6487,Cars 2,2779,1216475,2011,2
6488,"Three Musketeers, The",2787,1509767,2011,2
6489,"Big Year, The",2788,1053810,2011,2
6490,I Am Nasrine,2789,1440118,2011,3
6491,Restless,2790,1498569,2011,3
6492,We Need to Talk About Kevin,2792,1242460,2011,3
6493,Alamanya,2805,1630027,2011,3
6494,French Immersion,2806,1674692,2011,3
6495,In Time,2807,1637688,2011,1
6496,"Adventures of Tintin, The",2818,0983193,2011,1
6497,50/50,2819,1306980,2011,2
6498,Margin Call,2822,1615147,2011,1
6499,October Baby,3147,1720182,2011,3
6500,"Future, The",2825,1235170,2011,3
6501,Fjellet,2826,1813314,2011,3
6502,Take Shelter,2833,1675192,2011,3
6503,Dream House,2834,1462041,2011,3
6504,Rid of Me,2837,1376233,2011,3
6505,Martha Marcy May Marlene,2839,1441326,2011,3
6506,Immortals,2842,1253864,2011,2
6507,A Very Harold &amp; Kumar 3D Christmas,2854,1268799,2011,1
6508,Free Men,2859,1699185,2011,1
6509,Like Crazy,2865,1758692,2011,3
6510,"Descendants, The",2869,1033575,2011,3
6511,Coup d&#39;&eacute;clat,2870,1900856,2011,3
6512,Just Go with It,2876,1564367,2011,3
6513,Final Destination 5,2877,1622979,2011,2
6514,Paranormal Activity 3,2878,1778304,2011,3
6515,Puss in Boots,2879,0448694,2011,1
6516,Soul Surfer,2880,1596346,2011,3
6517,My Week with Marilyn,2887,1655420,2011,3
6518,"Muppets, The",2889,1204342,2011,1
6519,Le Havre,2909,1508675,2011,3
6520,Hoodwinked Too! Hood vs. Evil,2911,0844993,2011,3
6521,Priest,2918,0822847,2011,1
6522,Untouchable,2919,1675434,2011,1
6523,Polisse,2929,1661420,2011,3
6524,Flypaper,2935,1541160,2011,3
6525,Sherlock Holmes: A Game of Shadows,2943,1515091,2011,1
6526,Hall Pass,2944,0480687,2011,2
6527,"Roommate, The",2947,1265990,2011,3
6528,Alvin and the Chipmunks: Chipwrecked,2948,1615918,2011,3
6529,Young Adult,2952,1625346,2011,3
6530,"Girl with the Dragon Tattoo, The",2953,1568346,2011,1
6531,Diary of a Wimpy Kid: Rodrick Rules,2954,1650043,2011,1
6532,"Darkest Hour, The",2955,1093357,2011,3
6533,War Horse,2958,1568911,2011,1
6534,"Sunset Limited, The",3394,1510938,2011,0
6535,Tower Heist,2964,0471042,2011,1
6536,Mission: Impossible - Ghost Protocol,2967,1229238,2011,1
6537,Fright Night,2975,1438176,2011,3
6538,Once Upon a Warrior,2978,1621994,2011,3
6539,Hugo,2985,0970179,2011,3
6540,"Rum Diary, The",2987,0376136,2011,1
6541,Carnage,2990,1692486,2011,3
6542,Hysteria,2991,1435513,2011,3
6543,Haywire,2998,1506999,2011,0
6544,Once upon a time in Anatolia,3006,1827487,2011,1
6545,"Strange Thing About the Johnsons, The",9178,1772398,2011,3
6546,Our Idiot Brother,3021,1637706,2011,3
6547,17 Girls,3025,1860152,2011,3
6548,Iris,3026,1606618,2011,3
6549,Cedar Rapids,3028,1477837,2011,1
6550,Extremely Loud &amp; Incredibly Close,3032,0477302,2011,2
6551,Warrior,3043,1291584,2011,1
6552,Saving Face,3045,2140371,2011,3
6553,Mildred Pierce,3057,1492030,2011,3
6554,Albert Nobbs,3063,1602098,2011,3
6555,"Iron Lady, The",3065,1007029,2011,3
6556,Ghost Rider: Spirit of Vengeance,3083,1071875,2011,0
6557,From Up on Poppy Hill,3388,1798188,2011,3
6558,Quarantine 2: Terminal,3107,1699231,2011,3
6559,Phase 7,3144,1568816,2011,0
6560,Friends with Kids,3120,1720616,2011,3
6561,Terraferma,3131,1641410,2011,3
6562,We Bought a Zoo,3136,1389137,2011,2
6563,"Human Centipede II (Full Sequence), The",3140,1530509,2011,1
6564,Black Butterflies,3156,0906778,2011,3
6565,Monte Carlo,3170,1067774,2011,3
6566,"Jeff, Who Lives at Home",3174,1588334,2011,3
6567,"Best Exotic Marigold Hotel, The",3273,1412386,2011,3
6568,Monsieur Lahzar,3177,2011971,2011,3
6569,"Cabin in the Woods, The",3181,1259521,2011,3
6570,This is not a film,3185,1667905,2011,1
6571,"Awakening, The",3186,1687901,2011,3
6572,A Little Bit of Heaven,3196,1440161,2011,3
6573,Wuthering Heights,3204,1181614,2011,2
6574,Alps,3207,1859446,2011,3
6575,Familiar Grounds,3214,1671457,2011,1
6576,Life Without Principle,3215,1371585,2011,3
6577,"Deep Blue Sea, The",3219,1700844,2011,3
6578,Michael,3220,1906426,2011,2
6579,Sleepless Night,3221,1683921,2011,1
6580,Cafe de Flore,3226,1550312,2011,3
6581,Black Gold,3229,1701210,2011,0
6582,Salmon Fishing in the Yemen,3244,1441952,2011,2
6583,Pariah,3255,1233334,2011,3
6584,Damsels in Distress,3262,1667307,2011,3
6585,Footnote,3268,1445520,2011,2
6586,Mitsuko Delivers,3270,1897941,2011,3
6587,Johnny English Reborn,3276,1634122,2011,3
6588,"Raid: Redemption, The",3305,1899353,2011,0
6589,"Three Disappearances of Soad Hosni, The",3306,2007418,2011,3
6590,Tomboy,3307,1847731,2011,3
6591,Albatross,3322,1541149,2011,3
6592,Another Happy Day,3325,1719071,2011,3
6593,Tyrannosaur,3340,1204340,2011,2
6594,"Turn Me On, Dammit!",3341,1650407,2011,3
6595,Perfect Sense,3346,1439572,2011,3
6596,Combat Girls,3347,1890373,2011,3
6597,Catch .44,3349,1886493,2011,3
6598,Snow Flower and the Secret Fan,3375,1541995,2011,3
6599,Headhunters,3411,1614989,2011,1
6600,Found Memories (Historias que so existem quando lembradas),3412,2043879,2011,3
6601,We Have a Pope,3428,1456472,2011,1
6602,W.E.,3436,1536048,2011,3
6603,Cyberbully,3439,1930315,2011,3
6604,Kill List,3440,1788391,2011,3
6605,11 Flowers,3441,2042432,2011,3
6606,Codependent Lesbian Space Alien Seeks Same,3443,1762248,2011,3
6607,Jack and Jill,3452,0810913,2011,3
6608,Another Earth,3458,1549572,2011,3
6609,Hara-Kiri: Death of a Samurai,3487,1728196,2011,0
6610,Margaret,3490,0466893,2011,3
6611,A Dangerous Method,3491,1571222,2011,3
6612,"Divide, The",3493,1535616,2011,3
6613,"Art of Getting By, The",3498,1645080,2011,1
6614,Shame,3511,1723811,2011,1
6615,Parada,3517,1784575,2011,3
6616,Your Sister&#39;s Sister,3527,1742336,2011,3
6617,Trishna,3528,1836987,2011,3
6618,And if we all live together,3531,1674057,2011,2
6619,Hobo with a Shotgun,3534,1640459,2011,0
6620,Lovely Molly,3546,1707392,2011,3
6621,Rundskop,3893,1821593,2011,2
6622,"Innkeepers, The",3584,1594562,2011,3
6623,A Happy Event,3603,1987018,2011,3
6624,This Must Be the Place,3605,1440345,2011,1
6625,Jumping the Broom,3606,1640484,2011,3
6626,"Moth Diaries, The",3620,1407065,2011,3
6627,"Perfect Family, The",3639,1650058,2011,3
6628,Where Do We Go Now?,3675,1772424,2011,3
6629,"Source, The",3691,1686067,2011,3
6630,Samsara,3695,0770802,2011,0
6631,Colombiana,3702,1657507,2011,1
6632,Sound of My Voice,3738,1748207,2011,3
6633,Jiro Dreams of Sushi,3740,1772925,2011,0
6634,"Twilight Saga: Breaking Dawn - Part 1, The",3756,1324999,2011,3
6635,Himizu,3768,1900893,2011,3
6636,Absentia,3782,1610996,2011,3
6637,Blackthorn,3805,1629705,2011,1
6638,Batman: Year One,3831,1672723,2011,3
6639,Joe and Belle,3876,1930371,2011,3
6640,Jackpot (Arme Riddere),3884,1809231,2011,1
6641,Detention,3895,1701990,2011,3
6642,Alien Armageddon,3901,1910498,2011,3
6643,Age of the Dragons,3943,1594917,2011,0
6644,Coriolanus,3969,1372686,2011,2
6645,Eva,3992,1298554,2011,3
6646,Blue Crush 2,4018,1630626,2011,3
6647,Faces in the Crowd,4070,1536410,2011,3
6648,Hick,4089,1205558,2011,3
6649,Nicostratos le pelican,4095,1891942,2011,1
6650,When Pigs Have Wings,4097,1735200,2011,1
6651,L&#39;amour dure trois ans,4098,1638328,2011,3
6652,Au cul du loup,4099,1669794,2011,3
6653,Hasta la Vista,4100,1753887,2011,1
6654,L&#39;art d&#39;aimer,4104,1700467,2011,3
6655,Butter,4139,1349451,2011,3
6656,"Shunning, The",4235,1561770,2011,3
6657,Apart,4242,1525552,2011,3
6658,Jin ling shi san chai,4285,1410063,2011,3
6659,17 Miracles,4291,1909270,2011,3
6660,Juan of the Dead,4295,1838571,2011,1
6661,Hell,4307,1643222,2011,3
6662,Cloudburst,4311,1466054,2011,3
6663,"Princess and the Pony, The",4396,1757944,2011,3
6664,Teen Spirit,4418,1845866,2011,3
6665,La Leyenda de la Llorona,4427,1828224,2011,3
6666,"Peace, Love, &amp; Misunderstanding",4485,1649780,2011,3
6667,&Aacute; annan veg,4489,2009643,2011,0
6668,"Forgiveness of Blood, The",4499,1787127,2011,3
6669,You&#39;re Next,4505,1853739,2011,3
6670,"Double, The",4529,1646980,2011,1
6671,New Year&#39;s Eve,4531,1598822,2011,3
6672,Le Skylab,4532,1638350,2011,3
6673,"Caller, The",4549,1525890,2011,3
6674,"Decoy Bride, The",4563,1657299,2011,3
6675,Singham,4567,1948150,2011,2
6676,Ruggine,4588,1833781,2011,3
6677,Weekend,4601,1714210,2011,1
6678,"Loneliest Planet, The",4605,1695405,2011,0
6679,"Craiglist Killer, The",4686,1772373,2011,3
6680,"Good Doctor, The",4691,1582271,2011,3
6681,Apartment 143,4732,1757742,2011,3
6682,Last Call at the Oasis,4889,2043900,2011,3
6683,What&#39;s Your Number,4897,0770703,2011,3
6684,Last Call at the Oasis,4907,2043900,2011,3
6685,Arthur Christmas,4914,1430607,2011,1
6686,Mars Needs Moms,4941,1305591,2011,3
6687,Sleeping Beauty,4970,1588398,2011,3
6688,A Lonely Place to Die,5041,1422136,2011,3
6689,Little Birds,5043,1623745,2011,3
6690,Union Squre,5057,1783798,2011,3
6691,"Sitter, The",5139,1366344,2011,3
6692,Aliens vs. Avatars,5101,1854506,2011,3
6693,My Piece of the Pie,5147,1641624,2011,3
6694,From Prada to Nada,5160,0893412,2011,3
6695,Violet &amp; Daisy,5216,1634136,2011,3
6696,Amber Lake,5228,1737090,2011,3
6697,Alyce Kills,5253,1680051,2011,3
6698,"Little Engine That Could, The",5259,1764666,2011,3
6699,Courageous,5267,1630036,2011,3
6700,All Superheroes Must Die,5294,1836212,2011,1
6701,A Simple Life,5330,2008006,2011,3
6702,Lemonade Mouth,5502,1648204,2011,3
6703,About Sunny,5543,1198199,2011,3
6704,House of Tolerance,5558,1660379,2011,3
6705,Girl Walks Into a Bar,5568,1682246,2011,3
6706,Dorfman in Love,5572,1665418,2011,3
6707,"Change-Up, The",5575,1488555,2011,1
6708,L!fe Happens,5699,1726589,2011,3
6709,Kiss Me,5808,1859522,2011,3
6710,Grave Encounters,5828,1703199,2011,0
6711,Silent House,5860,1767382,2011,3
6712,Chalet Girl,5986,1487118,2011,3
6713,"Hunter, The",6015,1703148,2011,3
6714,Prom,6033,1604171,2011,3
6715,A torinoi lo,6106,1316540,2011,0
6716,State of Emergency,6111,1705134,2011,1
6717,I Don&#39;t Know How She Does It,6153,1742650,2011,3
6718,xxxHolic Ro Adayume,6235,4627404,2011,1
6719,Unknown,6285,1401152,2011,1
6720,Toutes nos envies,6295,1942120,2011,3
6721,"Sorcerer and the White Snake, The",6302,1857913,2011,3
6722,Detachment,6427,1683526,2011,3
6723,Yelling to the Sky,6525,1504508,2011,3
6724,A 2nd Chance,6606,2150139,2011,3
6725,Roller Town,6639,1732730,2011,3
6726,"Oslo, 31. august",6697,1736633,2011,1
6727,"Year Dolly Parton Was My Mom, The",6725,1316624,2011,3
6728,Mientras duermes,6764,1437358,2011,1
6729,"Hidden Face, The",6826,1772250,2011,1
6730,Scott and Bailey,6847,1843678,2011,3
6731,One Day,7028,1563738,2011,1
6732,Without Men,7060,1547090,2011,3
6733,Drengen der ikke kunne svomme,7138,1961281,2011,0
6734,No One Killed Jessica,7164,1734110,2011,3
6735,Moy papa Baryshnikov,7171,1815836,2011,2
6736,Faust,7330,1437357,2011,1
6737,Le Chat du Rabbin,7535,1355638,2011,3
6738,"Oranges, The",7689,1313139,2011,3
6739,Bernie,7506,1704573,2011,1
6740,Barbie: Princess Charm School,7749,2066832,2011,3
6741,Gosick,7809,1872328,2011,3
6742,K-ON! Movie,7845,1909796,2011,3
6743,A tus espaldas,8059,1995242,2011,3
6744,Dead Space: Aftermath,8504,1711366,2011,2
6745,Abduction,8829,1600195,2011,1
6746,Goon,8843,1456635,2011,0
6747,"Dilemma, The",8891,1578275,2011,1
6748,Les Tuche,8939,1793931,2011,3
6749,"Outrage, The",8996,2190475,2011,1
6750,Sangue do Meu Sangue,9238,1625155,2011,3
6751,Catch Me... I&#39;m in Love,9359,1862457,2011,1
6752,Gantz: Perfect Answer,9562,1525836,2011,1
6753,Ironclad,9625,1233301,2011,1
6754,Lobos de Arga,9645,1650555,2011,0
6755,Catwoman,9771,1986806,2011,3
6756,12 Dates of Christmas,9825,1846442,2011,3
6757,4:44 Last Day on Earth,10223,1707391,2011,0
6758,Silenced,10234,2070649,2011,1
6759,Happy Feet Two,10249,1402488,2011,3
6760,Hotarubi no Mori e (To the Forest of Firefly Lights),10266,2061702,2011,3
6761,Phineas and Ferb the Movie: Across the 2nd Dimension,10315,1825918,2011,3
6762,Warrior,10625,0102411,2011,0
6763,"Whisperer in Darkness, The",10694,1498878,2011,0
6764,Rise of the Animals,3894,1954780,2012,3
6765,Superman vs. The Elite,3392,2224455,2012,2
6766,"Devil Inside, The",2993,1560985,2012,3
6767,Underworld: Awakening,2997,1496025,2012,3
6768,Red Tails,3010,0485985,2012,2
6769,"Grey, The",3024,1601913,2012,0
6770,Chronicle,3037,1706593,2012,1
6771,This Means War,3055,1596350,2012,2
6772,Big Miracle,3067,1430615,2012,3
6773,Gone,3071,1838544,2012,3
6774,"Woman in Black, The",3091,1596365,2012,1
6775,"Vow, The",3096,1606389,2012,3
6776,John Carter,3108,0401729,2012,3
6777,People Like Us,3386,1716777,2012,3
6778,"Hunger Games, The",3138,1392170,2012,3
6779,Wrath of the Titans,3150,1646987,2012,1
6780,Mirror Mirror,3152,1667353,2012,3
6781,Iron Sky,3164,1034314,2012,3
6782,"Pirates! Band of Misfits, The",3167,1430626,2012,1
6783,Snackbar,3171,2185503,2012,1
6784,Magic Mike,3385,1915581,2012,3
6785,"Skinny, The",3178,2107835,2012,3
6786,Fast Girls,3272,1700808,2012,3
6787,Battleship,3192,1440129,2012,1
6788,"Avengers, The",3205,0848228,2012,1
6789,"Five-Year Engagement, The",3209,1195478,2012,3
6790,What to Expect When You&#39;re Expecting,3275,1586265,2012,3
6791,Madagascar 3: Europe&#39;s Most Wanted,3384,1277953,2012,2
6792,Parental Guidance,4320,1047540,2012,3
6793,Dark Shadows,3253,1077368,2012,3
6794,"Raven, The",3260,1486192,2012,1
6795,That&#39;s My Boy,3282,1232200,2012,1
6796,Men in Black III,3284,1409024,2012,1
6797,Chernobyl Diaries,3287,1991245,2012,1
6798,"Dictator, The",3289,1645170,2012,1
6799,Man on a Ledge,3296,1568338,2012,1
6800,Snow White and the Huntsman,3297,1735898,2012,3
6801,Prometheus,3301,1446714,2012,3
6802,Barbara,3338,2178941,2012,3
6803,Moonrise Kingdom,3348,1748122,2012,3
6804,Safety Not Guaranteed,3351,1862079,2012,3
6805,Rock of Ages,3355,1336608,2012,3
6806,Goodbye,3367,1926992,2012,3
6807,21 Jump Street,3380,1232829,2012,2
6808,Brave,3379,1217209,2012,3
6809,Savages,3397,1615065,2012,3
6810,"Amazing Spider-Man, The",3399,0948470,2012,2
6811,Beasts of the Southern Wild,3407,2125435,2012,3
6812,Ted,3415,1637725,2012,2
6813,Lake Effects,3418,1699498,2012,3
6814,BearCity 2: The Proposal,3422,2005156,2012,3
6815,Blood Fare,3426,1730189,2012,1
6816,To Rome With Love,3434,1859650,2012,2
6817,"Dark Knight Rises, The",3437,1345836,2012,1
6818,Step Up Revolution,3445,1800741,2012,3
6819,"Watch, The",3453,1298649,2012,2
6820,ParaNorman,3468,1623288,2012,3
6821,"Bourne Legacy, The",3469,1194173,2012,3
6822,Wanderlust,3473,1655460,2012,3
6823,"For a Good Time, Call...",3477,1996264,2012,3
6824,Abraham Lincoln: Vampire Hunter,3478,1611224,2012,3
6825,Compliance,3479,1971352,2012,3
6826,Celeste and Jesse Forever,3480,1405365,2012,3
6827,Cosmopolis,3481,1480656,2012,1
6828,"Expendables 2, The",3483,1764651,2012,3
6829,"Odd Life of Timothy Green, The",3484,1462769,2012,3
6830,Lawless,3485,1212450,2012,1
6831,Killer Joe,3486,1726669,2012,2
6832,Holy Motors,3488,2076220,2012,1
6833,"Lorax, The",3492,1482459,2012,1
6834,"Campaign, The",3496,1790886,2012,1
